target_id,Cluster
TMUE_3000014623.3,C2
TMUE_3000014634.1,C2
TMUE_3000014637.1,C2
TMUE_3000014643.1,C2
TMUE_3000014652.1,C2
TMUE_3000014653.1,C2
TMUE_3000014665.1,C2
TMUE_3000014683.1,C2
TMUE_3000014684.2,C2
TMUE_3000014696.1,C2
TMUE_3000014705.1,C2
TMUE_3000014734.2,C2
TMUE_3000014739.1,C2
TMUE_3000014741.1,C2
TMUE_3000014746.1,C2
TMUE_3000014759.1,C2
TMUE_3000014760.5,C2
TMUE_3000014772.1,C2
TMUE_3000014773.1,C2
TMUE_3000014777.1,C2
TMUE_3000014785.1,C2
TMUE_3000014785.2,C2
TMUE_3000014812.1,C2
TMUE_3000014818.1,C2
TMUE_3000014829.1,C2
TMUE_3000014852.1,C2
TMUE_3000014853.1,C2
TMUE_3000014855.1,C2
TMUE_3000014878.1,C2
TMUE_3000014880.1,C2
TMUE_3000014908.1,C2
TMUE_3000014920.1,C2
TMUE_3000014930.1,C2
TMUE_3000014943.1,C2
TMUE_3000014943.2,C2
TMUE_3000014950.1,C2
TMUE_3000014957.1,C2
TMUE_3000014972.1,C2
TMUE_3000014979.1,C2
TMUE_0000000003.1,C3
TMUE_0000000004.1,C3
TMUE_0000000009.1,C3
TMUE_0000000014.1,C3
TMUE_0000000015.1,C3
TMUE_0000000017.1,C3
TMUE_0000000022.1,C3
TMUE_0000000027.1,C3
TMUE_0000000028.1,C3
TMUE_0000000033.1,C3
TMUE_0000000039.1,C3
TMUE_0000000045.1,C3
TMUE_0000000054.1,C3
TMUE_0000000056.1,C3
TMUE_0000000059.1,C3
TMUE_0000000064.1,C3
TMUE_0000000074.1,C3
TMUE_0000000079.4,C3
TMUE_0000000081.1,C3
TMUE_0000000081.2,C3
TMUE_0000000083.1,C3
TMUE_0000000084.1,C3
TMUE_0000000090.1,C3
TMUE_0000000093.1,C3
TMUE_0000000096.1,C3
TMUE_0000000100.1,C3
TMUE_0000000102.1,C3
TMUE_0000000109.1,C3
TMUE_0000000110.1,C3
TMUE_0000000111.1,C3
TMUE_0000000112.1,C3
TMUE_0000000126.1,C3
TMUE_0000000129.1,C3
TMUE_0000000132.1,C3
TMUE_0000000139.1,C3
TMUE_0000000141.1,C3
TMUE_0000000143.1,C3
TMUE_0000000149.1,C3
TMUE_0000000150.2,C3
TMUE_0000000151.3,C3
TMUE_0000000157.1,C3
TMUE_0000000158.1,C3
TMUE_0000000159.1,C3
TMUE_0000000161.1,C3
TMUE_0000000172.1,C3
TMUE_0000000173.1,C3
TMUE_0000000180.1,C3
TMUE_0000000181.1,C3
TMUE_0000000190.1,C3
TMUE_0000000192.1,C3
TMUE_0000000193.1,C3
TMUE_0000000197.1,C3
TMUE_0000000204.1,C3
TMUE_0000000205.1,C3
TMUE_0000000217.1,C3
TMUE_0000000218.1,C3
TMUE_0000000224.1,C3
TMUE_0000000228.1,C3
TMUE_0000000231.1,C3
TMUE_0000000233.1,C3
TMUE_0000000237.1,C3
TMUE_0000000238.1,C3
TMUE_0000000246.1,C3
TMUE_0000000249.1,C3
TMUE_0000000264.1,C3
TMUE_0000000276.1,C3
TMUE_0000000277.1,C3
TMUE_0000000286.1,C3
TMUE_0000000297.1,C3
TMUE_0000000306.1,C3
TMUE_0000000308.1,C3
TMUE_0000000310.1,C3
TMUE_0000000313.1,C3
TMUE_0000000319.1,C3
TMUE_0000000322.1,C3
TMUE_0000000335.1,C3
TMUE_0000000336.1,C3
TMUE_0000000344.2,C3
TMUE_0000000345.1,C3
TMUE_0000000348.4,C3
TMUE_0000000350.1,C3
TMUE_0000000352.2,C3
TMUE_0000000357.1,C3
TMUE_0000000362.1,C3
TMUE_0000000371.1,C3
TMUE_0000000376.1,C3
TMUE_0000000385.1,C3
TMUE_0000000386.1,C3
TMUE_0000000387.1,C3
TMUE_0000000393.1,C3
TMUE_0000000396.1,C3
TMUE_0000000398.1,C3
TMUE_0000000405.1,C3
TMUE_0000000412.1,C3
TMUE_0000000413.2,C3
TMUE_0000000423.1,C3
TMUE_0000000425.1,C3
TMUE_0000000427.1,C3
TMUE_0000000431.1,C3
TMUE_0000000436.1,C3
TMUE_0000000440.1,C3
TMUE_0000000445.1,C3
TMUE_0000000449.1,C3
TMUE_0000000456.1,C3
TMUE_0000000459.1,C3
TMUE_0000000460.1,C3
TMUE_0000000467.1,C3
TMUE_0000000485.1,C3
TMUE_0000000489.1,C3
TMUE_0000000491.1,C3
TMUE_0000000496.1,C3
TMUE_0000000500.1,C3
TMUE_0000000501.1,C3
TMUE_0000000513.1,C3
TMUE_0000000515.1,C3
TMUE_0000000520.1,C3
TMUE_0000000521.1,C3
TMUE_0000000524.1,C3
TMUE_0000000528.1,C3
TMUE_0000000529.1,C3
TMUE_0000000532.1,C3
TMUE_0000000534.1,C3
TMUE_0000000539.1,C3
TMUE_0000000549.1,C3
TMUE_0000000550.1,C3
TMUE_0000000551.1,C3
TMUE_0000000552.1,C3
TMUE_0000000557.1,C3
TMUE_0000000563.1,C3
TMUE_0000000565.1,C3
TMUE_0000000568.1,C3
TMUE_0000000569.1,C3
TMUE_0000000583.1,C3
TMUE_0000000594.1,C3
TMUE_0000000605.1,C3
TMUE_0000000606.1,C3
TMUE_0000000610.1,C3
TMUE_0000000611.1,C3
TMUE_0000000612.1,C3
TMUE_0000000613.1,C3
TMUE_0000000625.1,C3
TMUE_0000000631.1,C3
TMUE_0000000635.1,C3
TMUE_0000000642.1,C3
TMUE_0000000644.1,C3
TMUE_0000000657.1,C3
TMUE_0000000659.1,C3
TMUE_0000000660.1,C3
TMUE_0000000661.1,C3
TMUE_0000000662.1,C3
TMUE_0000000664.1,C3
TMUE_0000000665.1,C3
TMUE_0000000677.1,C3
TMUE_0000000678.1,C3
TMUE_0000000679.1,C3
TMUE_0000000684.1,C3
TMUE_0000000698.1,C3
TMUE_0000000698.4,C3
TMUE_0000000700.1,C3
TMUE_0000000703.1,C3
TMUE_0000000705.1,C3
TMUE_0000000709.1,C3
TMUE_0000000710.1,C3
TMUE_0000000711.1,C3
TMUE_0000000718.1,C3
TMUE_0000000720.1,C3
TMUE_0000000722.1,C3
TMUE_0000000725.1,C3
TMUE_0000000728.1,C3
TMUE_0000000734.1,C3
TMUE_0000000748.1,C3
TMUE_0000000754.1,C3
TMUE_0000000763.1,C3
TMUE_0000000774.1,C3
TMUE_0000000779.1,C3
TMUE_0000000783.1,C3
TMUE_0000000785.1,C3
TMUE_0000000794.1,C3
TMUE_0000000799.1,C3
TMUE_0000000800.1,C3
TMUE_0000000804.1,C3
TMUE_0000000805.1,C3
TMUE_0000000808.1,C3
TMUE_0000000809.1,C3
TMUE_0000000810.1,C3
TMUE_0000000811.1,C3
TMUE_0000000820.1,C3
TMUE_0000000821.1,C3
TMUE_0000000830.1,C3
TMUE_0000000832.1,C3
TMUE_0000000835.1,C3
TMUE_0000000836.1,C3
TMUE_0000000837.1,C3
TMUE_0000000839.1,C3
TMUE_0000000867.1,C3
TMUE_0000000869.1,C3
TMUE_0000000873.1,C3
TMUE_0000000879.1,C3
TMUE_0000000884.1,C3
TMUE_0000000887.1,C3
TMUE_0000000888.1,C3
TMUE_0000000889.1,C3
TMUE_0000000896.1,C3
TMUE_0000000897.1,C3
TMUE_0000000910.1,C3
TMUE_0000000912.1,C3
TMUE_0000000917.1,C3
TMUE_0000000929.1,C3
TMUE_0000000932.1,C3
TMUE_0000000938.1,C3
TMUE_0000000941.1,C3
TMUE_0000000946.1,C3
TMUE_0000000947.1,C3
TMUE_0000000950.3,C3
TMUE_0000000951.1,C3
TMUE_0000000955.1,C3
TMUE_0000000961.1,C3
TMUE_0000000965.1,C3
TMUE_0000000974.1,C3
TMUE_0000000975.1,C3
TMUE_0000000983.1,C3
TMUE_0000000990.1,C3
TMUE_0000000997.1,C3
TMUE_0000000999.1,C3
TMUE_0000001005.1,C3
TMUE_0000001006.1,C3
TMUE_0000001009.1,C3
TMUE_0000001015.1,C3
TMUE_0000001022.1,C3
TMUE_0000001032.1,C3
TMUE_0000001034.1,C3
TMUE_0000001036.1,C3
TMUE_0000001042.1,C3
TMUE_0000001045.1,C3
TMUE_0000001054.1,C3
TMUE_0000001059.1,C3
TMUE_0000001061.1,C3
TMUE_0000001067.1,C3
TMUE_0000001074.1,C3
TMUE_0000001075.1,C3
TMUE_0000001078.1,C3
TMUE_0000001094.1,C3
TMUE_0000001095.1,C3
TMUE_0000001098.1,C3
TMUE_0000001101.1,C3
TMUE_0000001103.1,C3
TMUE_0000001105.1,C3
TMUE_0000001107.1,C3
TMUE_0000001114.4,C3
TMUE_0000001115.1,C3
TMUE_0000001118.3,C3
TMUE_0000001123.1,C3
TMUE_0000001131.1,C3
TMUE_0000001134.1,C3
TMUE_0000001138.1,C3
TMUE_0000001141.1,C3
TMUE_0000001142.1,C3
TMUE_0000001145.1,C3
TMUE_0000001149.1,C3
TMUE_0000001150.1,C3
TMUE_0000001158.1,C3
TMUE_0000001160.1,C3
TMUE_0000001168.1,C3
TMUE_0000001169.1,C3
TMUE_0000001172.1,C3
TMUE_0000001176.1,C3
TMUE_0000001182.1,C3
TMUE_0000001184.1,C3
TMUE_0000001188.1,C3
TMUE_0000001189.1,C3
TMUE_0000001193.1,C3
TMUE_0000001194.1,C3
TMUE_0000001197.1,C3
TMUE_0000001205.1,C3
TMUE_0000001213.1,C3
TMUE_0000001216.1,C3
TMUE_0000001223.1,C3
TMUE_0000001228.1,C3
TMUE_0000001229.1,C3
TMUE_0000001236.1,C3
TMUE_0000001244.2,C3
TMUE_0000001246.1,C3
TMUE_0000001248.1,C3
TMUE_0000001262.1,C3
TMUE_0000001265.1,C3
TMUE_0000001271.1,C3
TMUE_0000001273.1,C3
TMUE_0000001274.1,C3
TMUE_0000001275.1,C3
TMUE_0000001278.1,C3
TMUE_0000001279.1,C3
TMUE_0000001280.1,C3
TMUE_0000001281.1,C3
TMUE_0000001283.2,C3
TMUE_0000001283.3,C3
TMUE_0000001291.1,C3
TMUE_0000001296.2,C3
TMUE_0000001297.1,C3
TMUE_0000001306.1,C3
TMUE_0000001310.1,C3
TMUE_0000001318.1,C3
TMUE_0000001324.1,C3
TMUE_0000001326.1,C3
TMUE_0000001327.1,C3
TMUE_0000001331.1,C3
TMUE_0000001333.1,C3
TMUE_0000001334.1,C3
TMUE_0000001341.1,C3
TMUE_0000001343.1,C3
TMUE_0000001346.1,C3
TMUE_0000001347.1,C3
TMUE_0000001350.1,C3
TMUE_0000001351.1,C3
TMUE_0000001360.1,C3
TMUE_0000001371.1,C3
TMUE_0000001373.1,C3
TMUE_0000001374.1,C3
TMUE_0000001381.1,C3
TMUE_0000001387.1,C3
TMUE_0000001390.1,C3
TMUE_0000001392.1,C3
TMUE_0000001395.1,C3
TMUE_0000001400.1,C3
TMUE_0000001407.1,C3
TMUE_0000001412.1,C3
TMUE_0000001413.1,C3
TMUE_0000001415.1,C3
TMUE_0000001418.1,C3
TMUE_0000001423.1,C3
TMUE_0000001428.1,C3
TMUE_0000001429.1,C3
TMUE_0000001432.1,C3
TMUE_0000001433.1,C3
TMUE_0000001445.1,C3
TMUE_0000001449.1,C3
TMUE_0000001454.1,C3
TMUE_0000001457.1,C3
TMUE_0000001461.1,C3
TMUE_0000001462.1,C3
TMUE_0000001463.1,C3
TMUE_0000001464.1,C3
TMUE_0000001465.1,C3
TMUE_0000001469.1,C3
TMUE_0000001471.1,C3
TMUE_0000001474.1,C3
TMUE_0000001483.1,C3
TMUE_0000001492.1,C3
TMUE_0000001501.1,C3
TMUE_0000001505.1,C3
TMUE_0000001506.1,C3
TMUE_0000001507.1,C3
TMUE_0000001523.1,C3
TMUE_0000001525.1,C3
TMUE_0000001539.1,C3
TMUE_0000001541.1,C3
TMUE_0000001548.1,C3
TMUE_0000001555.1,C3
TMUE_0000001560.1,C3
TMUE_0000001572.1,C3
TMUE_0000001574.1,C3
TMUE_0000001575.1,C3
TMUE_0000001584.1,C3
TMUE_0000001586.1,C3
TMUE_0000001593.1,C3
TMUE_0000001596.1,C3
TMUE_0000001607.3,C3
TMUE_0000001609.1,C3
TMUE_0000001613.1,C3
TMUE_0000001615.1,C3
TMUE_0000001620.1,C3
TMUE_0000001631.1,C3
TMUE_0000001632.1,C3
TMUE_0000001634.1,C3
TMUE_0000001639.1,C3
TMUE_0000001641.1,C3
TMUE_0000001653.1,C3
TMUE_0000001654.1,C3
TMUE_0000001657.1,C3
TMUE_0000001659.1,C3
TMUE_0000001661.1,C3
TMUE_0000001667.1,C3
TMUE_0000001670.1,C3
TMUE_0000001671.1,C3
TMUE_0000001675.1,C3
TMUE_0000001678.1,C3
TMUE_0000001696.1,C3
TMUE_0000001704.1,C3
TMUE_0000001729.1,C3
TMUE_0000001730.1,C3
TMUE_0000001733.1,C3
TMUE_0000001734.1,C3
TMUE_0000001735.1,C3
TMUE_0000001748.1,C3
TMUE_0000001752.1,C3
TMUE_0000001756.1,C3
TMUE_0000001760.1,C3
TMUE_0000001773.1,C3
TMUE_0000001780.1,C3
TMUE_0000001782.1,C3
TMUE_0000001784.1,C3
TMUE_0000001790.1,C3
TMUE_0000001796.1,C3
TMUE_0000001798.1,C3
TMUE_0000001800.1,C3
TMUE_0000001801.1,C3
TMUE_0000001802.1,C3
TMUE_0000001809.1,C3
TMUE_0000001810.1,C3
TMUE_0000001818.1,C3
TMUE_0000001828.1,C3
TMUE_0000001832.1,C3
TMUE_0000001844.1,C3
TMUE_0000001851.1,C3
TMUE_0000001853.1,C3
TMUE_0000001857.1,C3
TMUE_0000001869.1,C3
TMUE_0000001877.1,C3
TMUE_0000001880.1,C3
TMUE_0000001895.1,C3
TMUE_0000001902.1,C3
TMUE_0000001908.1,C3
TMUE_0000001909.1,C3
TMUE_0000001924.1,C3
TMUE_0000001927.1,C3
TMUE_0000001928.1,C3
TMUE_0000001929.1,C3
TMUE_0000001942.1,C3
TMUE_0000001945.1,C3
TMUE_0000001946.1,C3
TMUE_0000001971.1,C3
TMUE_0000001972.1,C3
TMUE_0000001974.1,C3
TMUE_0000001977.1,C3
TMUE_0000001981.1,C3
TMUE_0000001983.1,C3
TMUE_0000002000.1,C3
TMUE_0000002002.1,C3
TMUE_0000002014.1,C3
TMUE_0000002016.1,C3
TMUE_0000002026.1,C3
TMUE_0000002033.1,C3
TMUE_0000002036.1,C3
TMUE_0000002037.1,C3
TMUE_0000002044.1,C3
TMUE_0000002047.1,C3
TMUE_0000002049.1,C3
TMUE_0000002051.1,C3
TMUE_0000002052.1,C3
TMUE_0000002054.1,C3
TMUE_0000002055.1,C3
TMUE_0000002062.1,C3
TMUE_0000002067.1,C3
TMUE_0000002083.1,C3
TMUE_0000002091.1,C3
TMUE_0000002100.1,C3
TMUE_0000002101.1,C3
TMUE_0000002103.1,C3
TMUE_0000002104.1,C3
TMUE_0000002111.1,C3
TMUE_0000002112.1,C3
TMUE_0000002119.1,C3
TMUE_0000002132.1,C3
TMUE_0000002142.1,C3
TMUE_0000002146.1,C3
TMUE_0000002151.1,C3
TMUE_0000002154.1,C3
TMUE_0000002164.1,C3
TMUE_0000002165.1,C3
TMUE_0000002174.1,C3
TMUE_0000002176.1,C3
TMUE_0000002178.1,C3
TMUE_0000002180.1,C3
TMUE_0000002185.1,C3
TMUE_0000002190.1,C3
TMUE_0000002201.1,C3
TMUE_0000002209.1,C3
TMUE_0000002213.1,C3
TMUE_0000002217.1,C3
TMUE_0000002232.1,C3
TMUE_0000002234.1,C3
TMUE_0000002236.1,C3
TMUE_0000002252.1,C3
TMUE_0000002253.1,C3
TMUE_0000002256.1,C3
TMUE_0000002257.1,C3
TMUE_0000002264.1,C3
TMUE_0000002266.1,C3
TMUE_0000002271.1,C3
TMUE_0000002278.1,C3
TMUE_0000002285.1,C3
TMUE_0000002293.1,C3
TMUE_0000002301.1,C3
TMUE_0000002302.1,C3
TMUE_0000002306.1,C3
TMUE_0000002335.1,C3
TMUE_0000002337.1,C3
TMUE_0000002338.1,C3
TMUE_0000002347.1,C3
TMUE_0000002348.1,C3
TMUE_0000002350.1,C3
TMUE_0000002357.1,C3
TMUE_0000002375.1,C3
TMUE_0000002381.1,C3
TMUE_0000002400.1,C3
TMUE_0000002406.1,C3
TMUE_0000002410.1,C3
TMUE_0000002413.1,C3
TMUE_0000002417.1,C3
TMUE_0000002422.1,C3
TMUE_0000002424.1,C3
TMUE_0000002428.1,C3
TMUE_0000002430.1,C3
TMUE_0000002437.1,C3
TMUE_0000002441.1,C3
TMUE_0000002442.1,C3
TMUE_0000002443.1,C3
TMUE_0000002446.1,C3
TMUE_0000002508.1,C3
TMUE_1000002535.1,C3
TMUE_1000002536.1,C3
TMUE_1000002539.1,C3
TMUE_1000002543.1,C3
TMUE_1000002549.1,C3
TMUE_1000002550.1,C3
TMUE_1000002552.1,C3
TMUE_1000002569.1,C3
TMUE_1000002573.1,C3
TMUE_1000002579.1,C3
TMUE_1000002614.1,C3
TMUE_1000002615.1,C3
TMUE_1000002630.1,C3
TMUE_1000002635.1,C3
TMUE_1000002648.1,C3
TMUE_1000002656.1,C3
TMUE_1000002659.1,C3
TMUE_1000002660.1,C3
TMUE_1000002667.1,C3
TMUE_1000002674.1,C3
TMUE_1000002681.1,C3
TMUE_1000002688.1,C3
TMUE_1000002697.1,C3
TMUE_1000002701.1,C3
TMUE_1000002702.1,C3
TMUE_1000002708.1,C3
TMUE_1000002715.1,C3
TMUE_1000002720.1,C3
TMUE_1000002726.1,C3
TMUE_1000002732.1,C3
TMUE_1000002737.1,C3
TMUE_1000002749.1,C3
TMUE_1000002750.1,C3
TMUE_1000002753.1,C3
TMUE_1000002765.1,C3
TMUE_1000002776.1,C3
TMUE_1000002780.1,C3
TMUE_1000002809.1,C3
TMUE_1000002816.1,C3
TMUE_1000002837.1,C3
TMUE_1000002854.1,C3
TMUE_1000002859.1,C3
TMUE_1000002875.1,C3
TMUE_1000002884.1,C3
TMUE_1000002903.1,C3
TMUE_1000002908.4,C3
TMUE_1000002910.1,C3
TMUE_1000002912.1,C3
TMUE_1000002918.1,C3
TMUE_1000002924.1,C3
TMUE_1000002945.1,C3
TMUE_1000002947.1,C3
TMUE_1000002985.1,C3
TMUE_1000003013.1,C3
TMUE_1000003019.1,C3
TMUE_1000003044.1,C3
TMUE_1000003050.1,C3
TMUE_1000003063.1,C3
TMUE_1000003068.1,C3
TMUE_1000003076.1,C3
TMUE_1000003081.1,C3
TMUE_1000003083.1,C3
TMUE_1000003097.1,C3
TMUE_1000003100.1,C3
TMUE_1000003129.1,C3
TMUE_1000003141.1,C3
TMUE_1000003149.1,C3
TMUE_1000003154.1,C3
TMUE_1000003161.1,C3
TMUE_1000003172.1,C3
TMUE_1000003179.1,C3
TMUE_1000003192.1,C3
TMUE_1000003196.1,C3
TMUE_1000003199.1,C3
TMUE_1000003207.5,C3
TMUE_1000003226.1,C3
TMUE_1000003229.1,C3
TMUE_1000003233.1,C3
TMUE_1000003240.1,C3
TMUE_1000003242.1,C3
TMUE_1000003275.1,C3
TMUE_1000003283.1,C3
TMUE_1000003291.1,C3
TMUE_1000003299.1,C3
TMUE_1000003376.1,C3
TMUE_1000003472.1,C3
TMUE_1000003495.1,C3
TMUE_1000003497.1,C3
TMUE_1000003518.1,C3
TMUE_1000003526.1,C3
TMUE_1000003527.1,C3
TMUE_1000003543.1,C3
TMUE_1000003572.1,C3
TMUE_1000003587.1,C3
TMUE_1000003588.1,C3
TMUE_1000003591.1,C3
TMUE_1000003598.1,C3
TMUE_1000003612.1,C3
TMUE_1000003614.1,C3
TMUE_1000003626.3,C3
TMUE_1000003639.1,C3
TMUE_1000003649.1,C3
TMUE_1000003666.1,C3
TMUE_1000003684.1,C3
TMUE_1000003707.3,C3
TMUE_1000003716.1,C3
TMUE_1000003731.1,C3
TMUE_1000003769.3,C3
TMUE_1000003778.1,C3
TMUE_1000003779.1,C3
TMUE_1000003780.1,C3
TMUE_1000003786.1,C3
TMUE_1000003826.2,C3
TMUE_1000003839.1,C3
TMUE_1000003843.1,C3
TMUE_1000003849.1,C3
TMUE_1000003893.1,C3
TMUE_1000003895.1,C3
TMUE_1000003897.1,C3
TMUE_1000003910.1,C3
TMUE_1000003913.1,C3
TMUE_1000003914.1,C3
TMUE_1000003920.1,C3
TMUE_1000003944.1,C3
TMUE_1000003956.1,C3
TMUE_1000003975.3,C3
TMUE_1000003980.1,C3
TMUE_1000003981.1,C3
TMUE_1000003982.1,C3
TMUE_1000003983.1,C3
TMUE_1000003996.1,C3
TMUE_1000004047.3,C3
TMUE_1000004050.1,C3
TMUE_1000004051.1,C3
TMUE_1000004052.8,C3
TMUE_1000004058.1,C3
TMUE_1000004070.1,C3
TMUE_1000004073.1,C3
TMUE_1000004082.1,C3
TMUE_1000004112.6,C3
TMUE_1000004112.7,C3
TMUE_1000004118.6,C3
TMUE_1000004129.1,C3
TMUE_1000004139.1,C3
TMUE_1000004144.2,C3
TMUE_1000004159.1,C3
TMUE_1000004162.1,C3
TMUE_1000004164.1,C3
TMUE_1000004167.2,C3
TMUE_1000004173.1,C3
TMUE_1000004186.1,C3
TMUE_1000004208.1,C3
TMUE_1000004216.1,C3
TMUE_1000004218.1,C3
TMUE_1000004245.1,C3
TMUE_1000004268.1,C3
TMUE_1000004295.1,C3
TMUE_1000004340.1,C3
TMUE_1000004354.1,C3
TMUE_1000004357.1,C3
TMUE_1000004358.1,C3
TMUE_1000004382.1,C3
TMUE_1000004387.1,C3
TMUE_1000004388.1,C3
TMUE_1000004424.1,C3
TMUE_1000004427.1,C3
TMUE_1000004436.1,C3
TMUE_1000004460.1,C3
TMUE_1000004479.1,C3
TMUE_1000004484.1,C3
TMUE_1000004510.1,C3
TMUE_1000004521.1,C3
TMUE_1000004527.1,C3
TMUE_1000004528.1,C3
TMUE_1000004529.2,C3
TMUE_1000004532.1,C3
TMUE_1000004570.1,C3
TMUE_1000004594.1,C3
TMUE_1000004610.1,C3
TMUE_1000004614.1,C3
TMUE_1000004620.1,C3
TMUE_1000004623.1,C3
TMUE_1000004645.1,C3
TMUE_1000004651.2,C3
TMUE_1000004664.1,C3
TMUE_1000004717.1,C3
TMUE_1000004748.1,C3
TMUE_1000004805.1,C3
TMUE_1000004824.1,C3
TMUE_1000004848.1,C3
TMUE_1000004853.1,C3
TMUE_1000004908.1,C3
TMUE_1000004943.1,C3
TMUE_1000004990.1,C3
TMUE_1000005039.1,C3
TMUE_1000005042.1,C3
TMUE_1000005098.1,C3
TMUE_1000005144.1,C3
TMUE_1000005156.1,C3
TMUE_1000005161.1,C3
TMUE_1000005209.1,C3
TMUE_1000005234.1,C3
TMUE_1000005253.1,C3
TMUE_1000005269.1,C3
TMUE_1000005286.1,C3
TMUE_1000005308.1,C3
TMUE_1000005401.1,C3
TMUE_1000005423.1,C3
TMUE_1000005436.1,C3
TMUE_1000005444.1,C3
TMUE_1000005455.2,C3
TMUE_1000005498.1,C3
TMUE_1000005532.2,C3
TMUE_1000005541.2,C3
TMUE_1000005556.1,C3
TMUE_1000005560.1,C3
TMUE_1000005563.1,C3
TMUE_1000005577.1,C3
TMUE_1000005605.1,C3
TMUE_1000005659.1,C3
TMUE_1000005679.1,C3
TMUE_1000005681.2,C3
TMUE_1000005698.1,C3
TMUE_1000005714.1,C3
TMUE_1000005734.2,C3
TMUE_1000005832.4,C3
TMUE_1000005873.1,C3
TMUE_1000005884.3,C3
TMUE_1000005912.1,C3
TMUE_2000006030.1,C3
TMUE_2000006076.1,C3
TMUE_2000006106.1,C3
TMUE_2000006124.1,C3
TMUE_2000006127.1,C3
TMUE_2000006177.1,C3
TMUE_2000006296.1,C3
TMUE_2000006464.1,C3
TMUE_2000006506.1,C3
TMUE_2000006529.1,C3
TMUE_2000006536.1,C3
TMUE_2000006595.1,C3
TMUE_2000006652.1,C3
TMUE_2000006743.1,C3
TMUE_2000006770.1,C3
TMUE_2000006795.1,C3
TMUE_2000006842.1,C3
TMUE_2000006859.1,C3
TMUE_2000006867.2,C3
TMUE_2000006870.1,C3
TMUE_2000006891.1,C3
TMUE_2000006925.1,C3
TMUE_2000006929.1,C3
TMUE_2000006931.1,C3
TMUE_2000006932.1,C3
TMUE_2000006940.1,C3
TMUE_2000006945.1,C3
TMUE_2000006951.1,C3
TMUE_2000006963.2,C3
TMUE_2000006984.1,C3
TMUE_2000007024.1,C3
TMUE_2000007037.1,C3
TMUE_2000007041.1,C3
TMUE_2000007051.2,C3
TMUE_2000007053.1,C3
TMUE_2000007086.1,C3
TMUE_2000007121.1,C3
TMUE_2000007175.1,C3
TMUE_2000007176.3,C3
TMUE_2000007185.1,C3
TMUE_2000007188.1,C3
TMUE_2000007239.2,C3
TMUE_2000007266.1,C3
TMUE_2000007298.1,C3
TMUE_2000007317.1,C3
TMUE_2000007340.1,C3
TMUE_2000007395.1,C3
TMUE_2000007416.2,C3
TMUE_2000007419.1,C3
TMUE_2000007441.1,C3
TMUE_2000007449.4,C3
TMUE_2000007451.1,C3
TMUE_2000007469.1,C3
TMUE_2000007474.1,C3
TMUE_2000007478.2,C3
TMUE_2000007480.1,C3
TMUE_2000007507.2,C3
TMUE_2000007508.1,C3
TMUE_2000007511.1,C3
TMUE_2000007516.1,C3
TMUE_2000007516.2,C3
TMUE_2000007516.4,C3
TMUE_2000007516.5,C3
TMUE_2000007518.4,C3
TMUE_2000007518.5,C3
TMUE_2000007542.3,C3
TMUE_2000007560.1,C3
TMUE_2000007590.1,C3
TMUE_2000007602.1,C3
TMUE_2000007612.1,C3
TMUE_2000007617.1,C3
TMUE_2000007619.1,C3
TMUE_2000007647.1,C3
TMUE_2000007701.1,C3
TMUE_2000007702.1,C3
TMUE_2000007706.1,C3
TMUE_2000007710.1,C3
TMUE_2000007747.1,C3
TMUE_2000007763.1,C3
TMUE_2000007769.1,C3
TMUE_2000007774.1,C3
TMUE_2000007799.1,C3
TMUE_2000007805.1,C3
TMUE_2000007806.1,C3
TMUE_2000007820.1,C3
TMUE_2000007823.1,C3
TMUE_2000007831.1,C3
TMUE_2000007839.1,C3
TMUE_2000007846.1,C3
TMUE_2000007847.1,C3
TMUE_2000007849.1,C3
TMUE_2000007859.1,C3
TMUE_2000007864.1,C3
TMUE_2000007869.1,C3
TMUE_2000007873.3,C3
TMUE_2000007877.1,C3
TMUE_2000007883.1,C3
TMUE_2000007895.2,C3
TMUE_2000007905.1,C3
TMUE_2000007908.1,C3
TMUE_2000007910.1,C3
TMUE_2000007916.1,C3
TMUE_2000007934.1,C3
TMUE_2000007954.7,C3
TMUE_2000007954.9,C3
TMUE_2000007980.1,C3
TMUE_2000007983.1,C3
TMUE_2000007999.1,C3
TMUE_2000008004.1,C3
TMUE_2000008012.1,C3
TMUE_2000008031.3,C3
TMUE_2000008031.4,C3
TMUE_2000008045.1,C3
TMUE_2000008069.2,C3
TMUE_2000008080.1,C3
TMUE_2000008123.1,C3
TMUE_2000008125.1,C3
TMUE_2000008147.1,C3
TMUE_2000008167.1,C3
TMUE_2000008179.1,C3
TMUE_2000008181.4,C3
TMUE_2000008213.1,C3
TMUE_2000008279.1,C3
TMUE_2000008297.1,C3
TMUE_2000008306.3,C3
TMUE_2000008323.1,C3
TMUE_2000008348.1,C3
TMUE_2000008384.1,C3
TMUE_2000008397.1,C3
TMUE_2000008429.1,C3
TMUE_2000008507.1,C3
TMUE_2000008548.3,C3
TMUE_2000008560.1,C3
TMUE_2000008578.1,C3
TMUE_2000008591.1,C3
TMUE_2000008594.1,C3
TMUE_2000008596.1,C3
TMUE_2000008596.2,C3
TMUE_2000008609.1,C3
TMUE_2000008639.1,C3
TMUE_2000008676.1,C3
TMUE_2000008725.1,C3
TMUE_2000008740.4,C3
TMUE_2000008742.1,C3
TMUE_2000008758.1,C3
TMUE_2000008767.1,C3
